commodity,year,stock_date,stock_month,reference_period_desc,agg_level,state_alpha,state_name,stocks_bu,stocks_mbu,load_time
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,29783000.0,29.783,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,10610000.0,10.61,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,119696000.0,119.696,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,80408000.0,80.408,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,40445000.0,40.445,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,13021000.0,13.021,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,113571000.0,113.571,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,75852000.0,75.852,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,37092000.0,37.092,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,13795000.0,13.795,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,102052000.0,102.052,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,72954000.0,72.954,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,48619000.0,48.619,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,15688000.0,15.688,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,94717000.0,94.717,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,58841000.0,58.841,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,33269000.0,33.269,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,9660000.0,9.66,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,103444000.0,103.444,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,58460000.0,58.46,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,33184000.0,33.184,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,10763000.0,10.763,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,83936000.0,83.936,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,50311000.0,50.311,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,25323000.0,25.323,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,9919000.0,9.919,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,91719000.0,91.719,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,58854000.0,58.854,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,32548000.0,32.548,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,10917000.0,10.917,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,90365000.0,90.365,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,50456000.0,50.456,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,34154000.0,34.154,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,11222000.0,11.222,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,115732000.0,115.732,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,78647000.0,78.647,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1473591000.0,1473.591,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,IA,IOWA,876730000.0,876.73,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,IA,IOWA,372154000.0,372.154,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2189120000.0,2189.12,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1534025000.0,1534.025,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,IA,IOWA,1018011000.0,1018.011,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,IA,IOWA,419121000.0,419.121,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2404747000.0,2404.747,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1714890000.0,1714.89,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,IA,IOWA,1146558000.0,1146.558,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,IA,IOWA,504069000.0,504.069,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2383471000.0,2383.471,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1698151000.0,1698.151,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,IA,IOWA,1097822000.0,1097.822,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,IA,IOWA,475258000.0,475.258,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2230661000.0,2230.661,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1607304000.0,1607.304,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,IA,IOWA,1031577000.0,1031.577,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,IA,IOWA,425889000.0,425.889,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2254462000.0,2254.462,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1589756000.0,1589.756,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,IA,IOWA,1096254000.0,1096.254,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,IA,IOWA,398270000.0,398.27,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,IA,IOWA,1989433000.0,1989.433,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1429944000.0,1429.944,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,IA,IOWA,820013000.0,820.013,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,IA,IOWA,251870000.0,251.87,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2079589000.0,2079.589,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1444532000.0,1444.532,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,IA,IOWA,812034000.0,812.034,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,IA,IOWA,255286000.0,255.286,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2035356000.0,2035.356,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1316061000.0,1316.061,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,IA,IOWA,786432000.0,786.432,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,IA,IOWA,276962000.0,276.962,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2084011000.0,2084.011,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1417598000.0,1417.598,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,IA,IOWA,879608000.0,879.608,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,IA,IOWA,306178000.0,306.178,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2178696000.0,2178.696,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1471769000.0,1471.769,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,IA,IOWA,903022000.0,903.022,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,IA,IOWA,338328000.0,338.328,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,IA,IOWA,2277129000.0,2277.129,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,IA,IOWA,1578826000.0,1578.826,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,ID,IDAHO,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,ID,IDAHO,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,ID,IDAHO,,,2024-01-09 15:00:00
