mapdate,state_alpha,none,d0,d1,d2,d3,d4,d0_plus,d1_plus,d2_plus,d3_plus,d4_plus,d0_only,d1_only,d2_only,d3_only,d4_only,dsci,validstart,validend
2020-03-03,SD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-03,2020-03-09
2020-03-10,SD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-10,2020-03-16
2020-03-17,SD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,2020-03-23
2020-03-24,SD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,2020-03-30
2020-03-31,SD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-31,2020-04-06
2020-04-07,SD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-07,2020-04-13
2020-04-14,SD,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-14,2020-04-20
2020-04-21,SD,91.52,8.48,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,0.0,8.48,2020-04-21,2020-04-27
2020-04-28,SD,67.02,32.98,0.0,0.0,0.0,0.0,32.98,0.0,0.0,0.0,0.0,32.98,0.0,0.0,0.0,0.0,32.98,2020-04-28,2020-05-04
2020-05-05,SD,87.38,12.62,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0,0.0,12.62,2020-05-05,2020-05-11
2020-05-12,SD,88.81,11.19,0.0,0.0,0.0,0.0,11.19,0.0,0.0,0.0,0.0,11.19,0.0,0.0,0.0,0.0,11.19,2020-05-12,2020-05-18
2020-05-19,SD,91.61,8.39,0.94,0.0,0.0,0.0,8.39,0.94,0.0,0.0,0.0,7.450000000000001,0.94,0.0,0.0,0.0,9.33,2020-05-19,2020-05-25
2020-05-26,SD,91.61,8.39,0.94,0.0,0.0,0.0,8.39,0.94,0.0,0.0,0.0,7.450000000000001,0.94,0.0,0.0,0.0,9.33,2020-05-26,2020-06-01
2020-06-02,SD,76.97,23.03,1.01,0.0,0.0,0.0,23.03,1.01,0.0,0.0,0.0,22.02,1.01,0.0,0.0,0.0,24.040000000000003,2020-06-02,2020-06-08
2020-06-09,SD,80.39,19.61,1.01,0.0,0.0,0.0,19.61,1.01,0.0,0.0,0.0,18.599999999999998,1.01,0.0,0.0,0.0,20.62,2020-06-09,2020-06-15
2020-06-16,SD,50.53,49.47,5.7,0.0,0.0,0.0,49.47,5.7,0.0,0.0,0.0,43.769999999999996,5.7,0.0,0.0,0.0,55.17,2020-06-16,2020-06-22
2020-06-23,SD,46.38,53.62,23.27,0.0,0.0,0.0,53.62,23.27,0.0,0.0,0.0,30.349999999999998,23.27,0.0,0.0,0.0,76.89,2020-06-23,2020-06-29
2020-06-30,SD,43.35,56.65,18.23,0.0,0.0,0.0,56.65,18.23,0.0,0.0,0.0,38.42,18.23,0.0,0.0,0.0,74.88,2020-06-30,2020-07-06
2020-07-07,SD,43.34,56.66,14.52,0.0,0.0,0.0,56.66,14.52,0.0,0.0,0.0,42.14,14.52,0.0,0.0,0.0,71.17999999999999,2020-07-07,2020-07-13
2020-07-14,SD,42.28,57.72,10.47,0.0,0.0,0.0,57.72,10.47,0.0,0.0,0.0,47.25,10.47,0.0,0.0,0.0,68.19,2020-07-14,2020-07-20
2020-07-21,SD,38.95,61.05,14.16,0.0,0.0,0.0,61.05,14.16,0.0,0.0,0.0,46.89,14.16,0.0,0.0,0.0,75.21,2020-07-21,2020-07-27
2020-07-28,SD,41.6,58.4,13.96,0.64,0.0,0.0,58.4,13.96,0.64,0.0,0.0,44.44,13.32,0.64,0.0,0.0,73.0,2020-07-28,2020-08-03
2020-08-04,SD,42.92,57.08,15.68,0.64,0.0,0.0,57.08,15.68,0.64,0.0,0.0,41.4,15.04,0.64,0.0,0.0,73.39999999999999,2020-08-04,2020-08-10
2020-08-11,SD,43.14,56.86,17.33,0.64,0.0,0.0,56.86,17.33,0.64,0.0,0.0,39.53,16.689999999999998,0.64,0.0,0.0,74.83,2020-08-11,2020-08-17
2020-08-18,SD,35.4,64.6,22.1,0.65,0.0,0.0,64.6,22.1,0.65,0.0,0.0,42.49999999999999,21.450000000000003,0.65,0.0,0.0,87.35,2020-08-18,2020-08-24
2020-08-25,SD,18.89,81.11,30.33,0.77,0.0,0.0,81.11,30.33,0.77,0.0,0.0,50.78,29.56,0.77,0.0,0.0,112.21,2020-08-25,2020-08-31
2020-09-01,SD,20.32,79.68,27.51,2.77,0.0,0.0,79.68,27.51,2.77,0.0,0.0,52.17,24.740000000000002,2.77,0.0,0.0,109.96000000000001,2020-09-01,2020-09-07
2020-09-08,SD,20.4,79.6,27.66,2.77,0.0,0.0,79.6,27.66,2.77,0.0,0.0,51.94,24.89,2.77,0.0,0.0,110.02999999999999,2020-09-08,2020-09-14
2020-09-15,SD,22.39,77.61,26.86,6.1,0.0,0.0,77.61,26.86,6.1,0.0,0.0,50.75,20.759999999999998,6.1,0.0,0.0,110.57,2020-09-15,2020-09-21
2020-09-22,SD,16.92,83.08,27.69,6.51,0.0,0.0,83.08,27.69,6.51,0.0,0.0,55.39,21.18,6.51,0.0,0.0,117.28,2020-09-22,2020-09-28
2020-09-29,SD,0.82,99.18,30.61,6.76,0.0,0.0,99.18,30.61,6.76,0.0,0.0,68.57000000000001,23.85,6.76,0.0,0.0,136.55,2020-09-29,2020-10-05
2020-10-06,SD,0.82,99.18,33.6,9.44,2.34,0.0,99.18,33.6,9.44,2.34,0.0,65.58000000000001,24.160000000000004,7.1,2.34,0.0,144.56,2020-10-06,2020-10-12
2020-10-13,SD,0.22,99.78,42.51,9.44,2.06,0.0,99.78,42.51,9.44,2.06,0.0,57.27,33.07,7.379999999999999,2.06,0.0,153.79,2020-10-13,2020-10-19
2020-10-20,SD,0.22,99.78,42.51,10.14,2.06,0.0,99.78,42.51,10.14,2.06,0.0,57.27,32.37,8.08,2.06,0.0,154.49,2020-10-20,2020-10-26
2020-10-27,SD,0.22,99.78,33.19,10.74,2.3,0.0,99.78,33.19,10.74,2.3,0.0,66.59,22.449999999999996,8.440000000000001,2.3,0.0,146.01000000000002,2020-10-27,2020-11-02
2020-11-03,SD,0.19,99.81,33.19,10.86,2.3,0.0,99.81,33.19,10.86,2.3,0.0,66.62,22.33,8.559999999999999,2.3,0.0,146.16000000000003,2020-11-03,2020-11-09
2020-11-10,SD,0.19,99.81,34.41,10.61,1.93,0.0,99.81,34.41,10.61,1.93,0.0,65.4,23.799999999999997,8.68,1.93,0.0,146.76,2020-11-10,2020-11-16
2020-11-17,SD,0.19,99.81,34.41,10.61,1.94,0.0,99.81,34.41,10.61,1.94,0.0,65.4,23.799999999999997,8.67,1.94,0.0,146.76999999999998,2020-11-17,2020-11-23
2020-11-24,SD,0.19,99.81,34.41,10.61,1.94,0.0,99.81,34.41,10.61,1.94,0.0,65.4,23.799999999999997,8.67,1.94,0.0,146.76999999999998,2020-11-24,2020-11-30
2020-12-01,SD,0.0,100.0,58.67,10.61,1.94,0.0,100.0,58.67,10.61,1.94,0.0,41.33,48.06,8.67,1.94,0.0,171.22000000000003,2020-12-01,2020-12-07
2020-12-08,SD,0.0,100.0,58.67,10.61,1.94,0.0,100.0,58.67,10.61,1.94,0.0,41.33,48.06,8.67,1.94,0.0,171.22000000000003,2020-12-08,2020-12-14
2020-12-15,SD,0.0,100.0,58.67,10.65,1.94,0.0,100.0,58.67,10.65,1.94,0.0,41.33,48.02,8.71,1.94,0.0,171.26000000000002,2020-12-15,2020-12-21
2020-12-22,SD,0.0,100.0,58.67,10.65,1.94,0.0,100.0,58.67,10.65,1.94,0.0,41.33,48.02,8.71,1.94,0.0,171.26000000000002,2020-12-22,2020-12-28
2020-12-29,SD,0.0,100.0,58.83,10.65,1.94,0.0,100.0,58.83,10.65,1.94,0.0,41.17,48.18,8.71,1.94,0.0,171.42,2020-12-29,2021-01-04
2021-01-05,SD,0.0,100.0,58.82,10.65,1.94,0.0,100.0,58.82,10.65,1.94,0.0,41.18,48.17,8.71,1.94,0.0,171.41,2021-01-05,2021-01-11
2021-01-12,SD,0.0,100.0,60.81,10.63,1.94,0.0,100.0,60.81,10.63,1.94,0.0,39.19,50.18,8.690000000000001,1.94,0.0,173.38,2021-01-12,2021-01-18
2021-01-19,SD,0.0,100.0,61.66,12.25,1.9,0.0,100.0,61.66,12.25,1.9,0.0,38.34,49.41,10.35,1.9,0.0,175.81,2021-01-19,2021-01-25
2021-01-26,SD,0.0,100.0,87.12,15.49,1.91,0.0,100.0,87.12,15.49,1.91,0.0,12.879999999999995,71.63000000000001,13.58,1.91,0.0,204.52,2021-01-26,2021-02-01
2021-02-02,SD,0.0,100.0,87.12,15.49,1.91,0.0,100.0,87.12,15.49,1.91,0.0,12.879999999999995,71.63000000000001,13.58,1.91,0.0,204.52,2021-02-02,2021-02-08
2021-02-09,SD,0.0,100.0,87.12,15.49,1.91,0.0,100.0,87.12,15.49,1.91,0.0,12.879999999999995,71.63000000000001,13.58,1.91,0.0,204.52,2021-02-09,2021-02-15
2021-02-16,SD,0.0,100.0,87.12,12.97,1.49,0.0,100.0,87.12,12.97,1.49,0.0,12.879999999999995,74.15,11.48,1.49,0.0,201.58,2021-02-16,2021-02-22
2021-02-23,SD,0.0,100.0,89.07,49.9,1.49,0.0,100.0,89.07,49.9,1.49,0.0,10.930000000000007,39.169999999999995,48.41,1.49,0.0,240.46,2021-02-23,2021-03-01
2021-03-02,SD,0.0,100.0,89.07,49.9,1.49,0.0,100.0,89.07,49.9,1.49,0.0,10.930000000000007,39.169999999999995,48.41,1.49,0.0,240.46,2021-03-02,2021-03-08
2021-03-09,SD,0.0,100.0,92.14,52.67,1.49,0.0,100.0,92.14,52.67,1.49,0.0,7.859999999999999,39.47,51.18,1.49,0.0,246.3,2021-03-09,2021-03-15
2021-03-16,SD,0.0,100.0,78.48,39.29,0.0,0.0,100.0,78.48,39.29,0.0,0.0,21.519999999999996,39.190000000000005,39.29,0.0,0.0,217.77,2021-03-16,2021-03-22
2021-03-23,SD,0.0,100.0,78.72,39.54,0.0,0.0,100.0,78.72,39.54,0.0,0.0,21.28,39.18,39.54,0.0,0.0,218.26,2021-03-23,2021-03-29
2021-03-30,SD,0.0,100.0,78.72,39.54,8.37,0.0,100.0,78.72,39.54,8.37,0.0,21.28,39.18,31.17,8.37,0.0,226.63,2021-03-30,2021-04-05
2021-04-06,SD,0.0,100.0,78.72,39.75,14.8,0.0,100.0,78.72,39.75,14.8,0.0,21.28,38.97,24.95,14.8,0.0,233.27,2021-04-06,2021-04-12
2021-04-13,SD,5.07,94.93,72.67,39.64,19.42,0.0,94.93,72.67,39.64,19.42,0.0,22.260000000000005,33.03,20.22,19.42,0.0,226.66000000000003,2021-04-13,2021-04-19
2021-04-20,SD,5.02,94.98,72.67,35.96,19.42,0.0,94.98,72.67,35.96,19.42,0.0,22.310000000000002,36.71,16.54,19.42,0.0,223.03000000000003,2021-04-20,2021-04-26
2021-04-27,SD,6.85,93.15,64.32,35.04,19.42,0.0,93.15,64.32,35.04,19.42,0.0,28.830000000000013,29.279999999999994,15.619999999999997,19.42,0.0,211.93,2021-04-27,2021-05-03
2021-05-04,SD,6.81,93.19,65.35,35.04,20.73,0.0,93.19,65.35,35.04,20.73,0.0,27.840000000000003,30.309999999999995,14.309999999999999,20.73,0.0,214.30999999999997,2021-05-04,2021-05-10
2021-05-11,SD,6.81,93.19,65.35,35.04,20.73,0.0,93.19,65.35,35.04,20.73,0.0,27.840000000000003,30.309999999999995,14.309999999999999,20.73,0.0,214.30999999999997,2021-05-11,2021-05-17
2021-05-18,SD,6.78,93.22,72.99,38.18,20.73,0.0,93.22,72.99,38.18,20.73,0.0,20.230000000000004,34.809999999999995,17.45,20.73,0.0,225.11999999999998,2021-05-18,2021-05-24
2021-05-25,SD,5.59,94.41,75.22,32.88,10.38,0.0,94.41,75.22,32.88,10.38,0.0,19.189999999999998,42.339999999999996,22.5,10.38,0.0,212.89,2021-05-25,2021-05-31
2021-06-01,SD,4.88,95.12,77.07,37.39,10.38,0.0,95.12,77.07,37.39,10.38,0.0,18.05000000000001,39.67999999999999,27.009999999999998,10.38,0.0,219.95999999999998,2021-06-01,2021-06-07
2021-06-08,SD,2.34,97.66,79.84,54.17,4.24,0.0,97.66,79.84,54.17,4.24,0.0,17.819999999999993,25.67,49.93,4.24,0.0,235.91000000000003,2021-06-08,2021-06-14
2021-06-15,SD,2.34,97.66,86.89,56.62,7.18,0.0,97.66,86.89,56.62,7.18,0.0,10.769999999999996,30.270000000000003,49.44,7.18,0.0,248.35000000000002,2021-06-15,2021-06-21
2021-06-22,SD,1.49,98.51,90.16,63.11,10.5,0.0,98.51,90.16,63.11,10.5,0.0,8.350000000000009,27.049999999999997,52.61,10.5,0.0,262.28000000000003,2021-06-22,2021-06-28
2021-06-29,SD,0.96,99.04,90.03,69.15,12.98,0.0,99.04,90.03,69.15,12.98,0.0,9.010000000000005,20.879999999999995,56.17,12.98,0.0,271.20000000000005,2021-06-29,2021-07-05
2021-07-06,SD,0.96,99.04,90.07,72.33,17.82,0.0,99.04,90.07,72.33,17.82,0.0,8.970000000000013,17.739999999999995,54.51,17.82,0.0,279.26,2021-07-06,2021-07-12
2021-07-13,SD,0.96,99.04,90.13,69.07,19.58,0.0,99.04,90.13,69.07,19.58,0.0,8.91000000000001,21.060000000000002,49.489999999999995,19.58,0.0,277.82,2021-07-13,2021-07-19
2021-07-20,SD,0.96,99.04,89.65,68.82,17.63,0.0,99.04,89.65,68.82,17.63,0.0,9.39,20.830000000000013,51.19,17.63,0.0,275.14,2021-07-20,2021-07-26
2021-07-27,SD,0.96,99.04,90.1,70.62,17.86,0.0,99.04,90.1,70.62,17.86,0.0,8.940000000000012,19.47999999999999,52.760000000000005,17.86,0.0,277.62,2021-07-27,2021-08-02
2021-08-03,SD,0.96,99.04,90.1,70.05,19.72,0.0,99.04,90.1,70.05,19.72,0.0,8.940000000000012,20.049999999999997,50.33,19.72,0.0,278.90999999999997,2021-08-03,2021-08-09
2021-08-10,SD,0.0,100.0,93.24,73.56,25.69,0.0,100.0,93.24,73.56,25.69,0.0,6.760000000000005,19.679999999999993,47.870000000000005,25.69,0.0,292.49,2021-08-10,2021-08-16
2021-08-17,SD,0.0,100.0,94.12,73.97,27.69,0.0,100.0,94.12,73.97,27.69,0.0,5.8799999999999955,20.150000000000006,46.28,27.69,0.0,295.78000000000003,2021-08-17,2021-08-23
2021-08-24,SD,0.0,100.0,94.34,74.1,26.37,0.0,100.0,94.34,74.1,26.37,0.0,5.659999999999997,20.24000000000001,47.72999999999999,26.37,0.0,294.81,2021-08-24,2021-08-30
2021-08-31,SD,1.0,99.0,91.37,70.21,26.91,0.0,99.0,91.37,70.21,26.91,0.0,7.6299999999999955,21.16000000000001,43.3,26.91,0.0,287.49,2021-08-31,2021-09-06
2021-09-07,SD,5.97,94.03,85.21,65.32,22.11,0.0,94.03,85.21,65.32,22.11,0.0,8.820000000000007,19.89,43.209999999999994,22.11,0.0,266.67,2021-09-07,2021-09-13
2021-09-14,SD,5.97,94.03,83.14,60.71,14.06,0.0,94.03,83.14,60.71,14.06,0.0,10.89,22.43,46.65,14.06,0.0,251.94000000000003,2021-09-14,2021-09-20
2021-09-21,SD,7.06,92.94,82.34,57.79,10.76,0.0,92.94,82.34,57.79,10.76,0.0,10.599999999999994,24.550000000000004,47.03,10.76,0.0,243.82999999999998,2021-09-21,2021-09-27
2021-09-28,SD,7.06,92.94,83.37,59.21,10.76,0.0,92.94,83.37,59.21,10.76,0.0,9.569999999999993,24.160000000000004,48.45,10.76,0.0,246.28,2021-09-28,2021-10-04
2021-10-05,SD,8.33,91.67,80.0,60.02,11.62,0.0,91.67,80.0,60.02,11.62,0.0,11.670000000000002,19.979999999999997,48.400000000000006,11.62,0.0,243.31000000000003,2021-10-05,2021-10-11
2021-10-12,SD,10.97,89.03,76.57,47.24,9.82,0.0,89.03,76.57,47.24,9.82,0.0,12.460000000000008,29.32999999999999,37.42,9.82,0.0,222.66,2021-10-12,2021-10-18
2021-10-19,SD,13.39,86.61,70.25,33.05,0.0,0.0,86.61,70.25,33.05,0.0,0.0,16.36,37.2,33.05,0.0,0.0,189.91000000000003,2021-10-19,2021-10-25
2021-10-26,SD,13.75,86.25,70.28,33.15,0.0,0.0,86.25,70.28,33.15,0.0,0.0,15.969999999999999,37.13,33.15,0.0,0.0,189.68,2021-10-26,2021-11-01
2021-11-02,SD,19.76,80.24,53.98,8.31,0.0,0.0,80.24,53.98,8.31,0.0,0.0,26.259999999999998,45.669999999999995,8.31,0.0,0.0,142.53,2021-11-02,2021-11-08
2021-11-09,SD,19.76,80.24,53.98,8.31,0.0,0.0,80.24,53.98,8.31,0.0,0.0,26.259999999999998,45.669999999999995,8.31,0.0,0.0,142.53,2021-11-09,2021-11-15
2021-11-16,SD,19.76,80.24,53.98,8.31,0.0,0.0,80.24,53.98,8.31,0.0,0.0,26.259999999999998,45.669999999999995,8.31,0.0,0.0,142.53,2021-11-16,2021-11-22
2021-11-23,SD,19.76,80.24,53.98,8.31,0.0,0.0,80.24,53.98,8.31,0.0,0.0,26.259999999999998,45.669999999999995,8.31,0.0,0.0,142.53,2021-11-23,2021-11-29
2021-11-30,SD,19.76,80.24,54.82,8.31,0.0,0.0,80.24,54.82,8.31,0.0,0.0,25.419999999999995,46.51,8.31,0.0,0.0,143.37,2021-11-30,2021-12-06
2021-12-07,SD,19.76,80.24,54.82,8.31,0.0,0.0,80.24,54.82,8.31,0.0,0.0,25.419999999999995,46.51,8.31,0.0,0.0,143.37,2021-12-07,2021-12-13
2021-12-14,SD,21.58,78.42,34.88,6.59,0.0,0.0,78.42,34.88,6.59,0.0,0.0,43.54,28.290000000000003,6.59,0.0,0.0,119.89000000000001,2021-12-14,2021-12-20
2021-12-21,SD,21.55,78.45,35.14,6.6,0.0,0.0,78.45,35.14,6.6,0.0,0.0,43.31,28.54,6.6,0.0,0.0,120.19,2021-12-21,2021-12-27
2021-12-28,SD,21.46,78.54,34.81,6.63,0.0,0.0,78.54,34.81,6.63,0.0,0.0,43.730000000000004,28.180000000000003,6.63,0.0,0.0,119.98,2021-12-28,2022-01-03
2022-01-04,SD,21.31,78.69,34.91,6.63,0.0,0.0,78.69,34.91,6.63,0.0,0.0,43.78,28.279999999999998,6.63,0.0,0.0,120.22999999999999,2022-01-04,2022-01-10
2022-01-11,SD,21.75,78.25,35.51,6.72,0.0,0.0,78.25,35.51,6.72,0.0,0.0,42.74,28.79,6.72,0.0,0.0,120.47999999999999,2022-01-11,2022-01-17
2022-01-18,SD,21.65,78.35,42.41,9.6,0.0,0.0,78.35,42.41,9.6,0.0,0.0,35.94,32.809999999999995,9.6,0.0,0.0,130.35999999999999,2022-01-18,2022-01-24
2022-01-25,SD,21.57,78.43,43.09,10.7,0.0,0.0,78.43,43.09,10.7,0.0,0.0,35.34,32.39,10.7,0.0,0.0,132.22,2022-01-25,2022-01-31
2022-02-01,SD,21.57,78.43,43.09,14.34,0.0,0.0,78.43,43.09,14.34,0.0,0.0,35.34,28.750000000000004,14.34,0.0,0.0,135.86,2022-02-01,2022-02-07
2022-02-08,SD,21.53,78.47,43.09,14.6,0.0,0.0,78.47,43.09,14.6,0.0,0.0,35.379999999999995,28.490000000000002,14.6,0.0,0.0,136.16,2022-02-08,2022-02-14
2022-02-15,SD,18.88,81.12,65.2,22.09,0.0,0.0,81.12,65.2,22.09,0.0,0.0,15.920000000000002,43.11,22.09,0.0,0.0,168.41,2022-02-15,2022-02-21
2022-02-22,SD,18.72,81.28,65.2,22.09,0.0,0.0,81.28,65.2,22.09,0.0,0.0,16.08,43.11,22.09,0.0,0.0,168.57000000000002,2022-02-22,2022-02-28
2022-03-01,SD,18.22,81.78,65.77,22.09,0.0,0.0,81.78,65.77,22.09,0.0,0.0,16.010000000000005,43.67999999999999,22.09,0.0,0.0,169.64000000000001,2022-03-01,2022-03-07
2022-03-08,SD,18.13,81.87,65.77,22.09,0.0,0.0,81.87,65.77,22.09,0.0,0.0,16.10000000000001,43.67999999999999,22.09,0.0,0.0,169.73,2022-03-08,2022-03-14
2022-03-15,SD,18.13,81.87,65.77,22.14,0.0,0.0,81.87,65.77,22.14,0.0,0.0,16.10000000000001,43.629999999999995,22.14,0.0,0.0,169.77999999999997,2022-03-15,2022-03-21
2022-03-22,SD,18.13,81.87,65.77,24.55,0.0,0.0,81.87,65.77,24.55,0.0,0.0,16.10000000000001,41.22,24.55,0.0,0.0,172.19,2022-03-22,2022-03-28
2022-03-29,SD,14.37,85.63,74.91,45.97,0.0,0.0,85.63,74.91,45.97,0.0,0.0,10.719999999999999,28.939999999999998,45.97,0.0,0.0,206.51,2022-03-29,2022-04-04
2022-04-05,SD,14.37,85.63,74.91,45.97,0.0,0.0,85.63,74.91,45.97,0.0,0.0,10.719999999999999,28.939999999999998,45.97,0.0,0.0,206.51,2022-04-05,2022-04-11
2022-04-12,SD,15.36,84.64,73.99,45.97,0.0,0.0,84.64,73.99,45.97,0.0,0.0,10.650000000000006,28.019999999999996,45.97,0.0,0.0,204.6,2022-04-12,2022-04-18
2022-04-19,SD,12.15,87.85,76.39,48.5,4.29,0.0,87.85,76.39,48.5,4.29,0.0,11.459999999999994,27.89,44.21,4.29,0.0,217.03,2022-04-19,2022-04-25
2022-04-26,SD,13.54,86.46,71.63,29.53,4.29,0.0,86.46,71.63,29.53,4.29,0.0,14.829999999999998,42.099999999999994,25.240000000000002,4.29,0.0,191.90999999999997,2022-04-26,2022-05-02
2022-05-03,SD,17.77,82.23,69.56,25.79,0.24,0.0,82.23,69.56,25.79,0.24,0.0,12.670000000000002,43.77,25.55,0.24,0.0,177.82000000000002,2022-05-03,2022-05-09
2022-05-10,SD,23.79,76.21,67.7,22.39,3.58,0.0,76.21,67.7,22.39,3.58,0.0,8.509999999999991,45.31,18.810000000000002,3.58,0.0,169.88000000000002,2022-05-10,2022-05-16
2022-05-17,SD,26.86,73.14,58.62,23.94,4.27,0.0,73.14,58.62,23.94,4.27,0.0,14.520000000000003,34.67999999999999,19.67,4.27,0.0,159.97,2022-05-17,2022-05-23
2022-05-24,SD,26.86,73.14,58.62,23.94,4.27,0.0,73.14,58.62,23.94,4.27,0.0,14.520000000000003,34.67999999999999,19.67,4.27,0.0,159.97,2022-05-24,2022-05-30
2022-05-31,SD,30.87,69.13,53.83,16.21,2.56,0.0,69.13,53.83,16.21,2.56,0.0,15.299999999999997,37.62,13.65,2.56,0.0,141.73,2022-05-31,2022-06-06
2022-06-07,SD,34.17,65.83,49.66,14.04,2.56,0.0,65.83,49.66,14.04,2.56,0.0,16.17,35.62,11.479999999999999,2.56,0.0,132.09,2022-06-07,2022-06-13
2022-06-14,SD,45.54,54.46,30.04,6.34,0.0,0.0,54.46,30.04,6.34,0.0,0.0,24.42,23.7,6.34,0.0,0.0,90.84,2022-06-14,2022-06-20
2022-06-21,SD,45.49,54.51,30.15,6.4,0.0,0.0,54.51,30.15,6.4,0.0,0.0,24.36,23.75,6.4,0.0,0.0,91.06,2022-06-21,2022-06-27
2022-06-28,SD,45.49,54.51,29.02,6.36,0.27,0.0,54.51,29.02,6.36,0.27,0.0,25.49,22.66,6.09,0.27,0.0,90.16,2022-06-28,2022-07-04
2022-07-05,SD,47.92,52.08,26.33,4.94,0.31,0.0,52.08,26.33,4.94,0.31,0.0,25.75,21.389999999999997,4.630000000000001,0.31,0.0,83.66,2022-07-05,2022-07-11
2022-07-12,SD,46.23,53.77,30.47,4.94,0.31,0.0,53.77,30.47,4.94,0.31,0.0,23.300000000000004,25.529999999999998,4.630000000000001,0.31,0.0,89.49000000000001,2022-07-12,2022-07-18
2022-07-19,SD,41.14,58.86,36.14,4.94,0.31,0.0,58.86,36.14,4.94,0.31,0.0,22.72,31.2,4.630000000000001,0.31,0.0,100.25,2022-07-19,2022-07-25
2022-07-26,SD,41.14,58.86,34.53,6.28,1.13,0.0,58.86,34.53,6.28,1.13,0.0,24.33,28.25,5.15,1.13,0.0,100.8,2022-07-26,2022-08-01
2022-08-02,SD,36.23,63.77,39.06,7.29,1.13,0.0,63.77,39.06,7.29,1.13,0.0,24.71,31.770000000000003,6.16,1.13,0.0,111.25000000000001,2022-08-02,2022-08-08
2022-08-09,SD,40.84,59.16,34.04,7.56,3.52,0.0,59.16,34.04,7.56,3.52,0.0,25.119999999999997,26.48,4.039999999999999,3.52,0.0,104.27999999999999,2022-08-09,2022-08-15
2022-08-16,SD,32.82,67.18,36.22,7.84,2.69,0.0,67.18,36.22,7.84,2.69,0.0,30.960000000000008,28.38,5.15,2.69,0.0,113.93,2022-08-16,2022-08-22
2022-08-23,SD,32.03,67.97,39.02,7.84,2.69,0.0,67.97,39.02,7.84,2.69,0.0,28.949999999999996,31.180000000000003,5.15,2.69,0.0,117.52000000000001,2022-08-23,2022-08-29
2022-08-30,SD,29.21,70.79,35.11,8.41,2.69,0.0,70.79,35.11,8.41,2.69,0.0,35.68000000000001,26.7,5.720000000000001,2.69,0.0,117.0,2022-08-30,2022-09-05
2022-09-06,SD,26.4,73.6,37.25,9.1,3.6,0.0,73.6,37.25,9.1,3.6,0.0,36.349999999999994,28.15,5.5,3.6,0.0,123.54999999999998,2022-09-06,2022-09-12
2022-09-13,SD,18.19,81.81,40.47,13.13,3.6,0.0,81.81,40.47,13.13,3.6,0.0,41.34,27.339999999999996,9.530000000000001,3.6,0.0,139.01,2022-09-13,2022-09-19
2022-09-20,SD,11.3,88.7,47.61,17.81,4.46,1.09,88.7,47.61,17.81,4.46,1.09,41.09,29.8,13.349999999999998,3.37,1.09,159.67000000000002,2022-09-20,2022-09-26
2022-09-27,SD,6.81,93.19,61.01,19.02,3.59,1.25,93.19,61.01,19.02,3.59,1.25,32.18,41.989999999999995,15.43,2.34,1.25,178.06,2022-09-27,2022-10-03
2022-10-04,SD,6.79,93.21,60.25,22.47,5.01,1.25,93.21,60.25,22.47,5.01,1.25,32.959999999999994,37.78,17.46,3.76,1.25,182.18999999999997,2022-10-04,2022-10-10
2022-10-11,SD,5.45,94.55,61.54,24.72,7.84,1.25,94.55,61.54,24.72,7.84,1.25,33.01,36.82,16.88,6.59,1.25,189.9,2022-10-11,2022-10-17
2022-10-18,SD,0.0,100.0,69.9,29.76,12.24,1.25,100.0,69.9,29.76,12.24,1.25,30.099999999999994,40.14,17.520000000000003,10.99,1.25,213.15,2022-10-18,2022-10-24
2022-10-25,SD,0.0,100.0,70.36,31.07,12.24,1.25,100.0,70.36,31.07,12.24,1.25,29.64,39.29,18.83,10.99,1.25,214.92000000000002,2022-10-25,2022-10-31
2022-11-01,SD,0.0,100.0,89.11,43.85,12.33,0.0,100.0,89.11,43.85,12.33,0.0,10.89,45.26,31.520000000000003,12.33,0.0,245.29000000000002,2022-11-01,2022-11-07
2022-11-08,SD,0.0,100.0,90.67,43.95,12.33,0.0,100.0,90.67,43.95,12.33,0.0,9.329999999999998,46.72,31.620000000000005,12.33,0.0,246.95000000000002,2022-11-08,2022-11-14
