mapdate,stateabbreviation,none,d0,d1,d2,d3,d4,validstart,validend,statisticformatid,state_alpha
2021-05-25,IA,37.88,62.12,37.07,7.62,0.0,0.0,2021-05-25,2021-05-31,1,IA
2021-05-18,IA,36.43,63.57,36.85,7.62,0.0,0.0,2021-05-18,2021-05-24,1,IA
2021-05-11,IA,36.43,63.57,36.85,7.62,0.0,0.0,2021-05-11,2021-05-17,1,IA
2021-05-04,IA,21.56,78.44,36.85,7.62,0.0,0.0,2021-05-04,2021-05-10,1,IA
2021-04-27,IA,25.51,74.49,19.57,7.62,0.0,0.0,2021-04-27,2021-05-03,1,IA
2021-04-20,IA,59.23,40.77,12.63,7.62,0.0,0.0,2021-04-20,2021-04-26,1,IA
2021-04-13,IA,60.97,39.03,12.63,7.83,0.0,0.0,2021-04-13,2021-04-19,1,IA
2021-04-06,IA,58.67,41.33,13.12,7.96,1.89,0.0,2021-04-06,2021-04-12,1,IA
2021-03-30,IA,58.67,41.33,13.12,7.96,1.89,0.0,2021-03-30,2021-04-05,1,IA
2021-03-23,IA,58.74,41.26,15.17,8.71,1.89,0.0,2021-03-23,2021-03-29,1,IA
2021-03-16,IA,57.62,42.38,15.05,8.71,1.89,0.0,2021-03-16,2021-03-22,1,IA
2021-03-09,IA,45.12,54.88,26.95,10.08,2.93,0.0,2021-03-09,2021-03-15,1,IA
2021-03-02,IA,47.65,52.35,26.95,10.08,2.93,0.0,2021-03-02,2021-03-08,1,IA
2021-02-23,IA,47.86,52.14,26.95,10.08,2.93,0.0,2021-02-23,2021-03-01,1,IA
2021-02-16,IA,47.86,52.14,29.84,12.4,3.55,0.0,2021-02-16,2021-02-22,1,IA
2021-02-09,IA,47.86,52.14,34.17,15.77,3.55,0.0,2021-02-09,2021-02-15,1,IA
2021-02-02,IA,47.81,52.19,34.17,15.77,3.55,0.0,2021-02-02,2021-02-08,1,IA
2021-01-26,IA,47.35,52.65,34.76,15.77,3.55,0.0,2021-01-26,2021-02-01,1,IA
2021-01-19,IA,41.18,58.82,36.2,17.59,3.55,0.0,2021-01-19,2021-01-25,1,IA
2021-01-12,IA,39.67,60.33,36.2,17.59,4.03,0.0,2021-01-12,2021-01-18,1,IA
2021-01-05,IA,41.25,58.75,36.2,17.59,4.03,0.0,2021-01-05,2021-01-11,1,IA
2020-12-29,IA,37.84,62.16,36.35,17.59,4.03,0.0,2020-12-29,2021-01-04,1,IA
2020-12-22,IA,37.84,62.16,36.35,17.59,4.03,0.0,2020-12-22,2020-12-28,1,IA
2020-12-15,IA,37.84,62.16,36.35,17.59,4.03,0.0,2020-12-15,2020-12-21,1,IA
2020-12-08,IA,37.84,62.16,36.35,17.59,4.03,0.0,2020-12-08,2020-12-14,1,IA
2020-12-01,IA,38.07,61.93,36.35,17.59,4.03,0.0,2020-12-01,2020-12-07,1,IA
2020-11-24,IA,31.88,68.12,36.35,17.59,4.03,0.0,2020-11-24,2020-11-30,1,IA
2020-11-17,IA,35.07,64.93,36.35,17.59,4.03,0.0,2020-11-17,2020-11-23,1,IA
2020-11-10,IA,36.07,63.93,40.0,19.1,4.22,0.0,2020-11-10,2020-11-16,1,IA
2020-11-03,IA,35.78,64.22,40.0,31.51,4.22,0.0,2020-11-03,2020-11-09,1,IA
2020-10-27,IA,36.5,63.5,40.0,31.51,4.22,0.0,2020-10-27,2020-11-02,1,IA
2020-10-20,IA,19.2,80.8,47.35,34.98,4.48,0.0,2020-10-20,2020-10-26,1,IA
2020-10-13,IA,27.23,72.77,47.34,34.98,4.48,0.0,2020-10-13,2020-10-19,1,IA
2020-10-06,IA,30.49,69.51,47.34,35.34,5.18,0.0,2020-10-06,2020-10-12,1,IA
2020-09-29,IA,30.56,69.44,46.89,22.57,0.0,0.0,2020-09-29,2020-10-05,1,IA
2020-09-22,IA,21.75,78.25,47.19,22.99,0.0,0.0,2020-09-22,2020-09-28,1,IA
2020-09-15,IA,21.75,78.25,47.15,22.99,0.0,0.0,2020-09-15,2020-09-21,1,IA
2020-09-08,IA,5.0,95.0,72.08,38.98,14.68,0.0,2020-09-08,2020-09-14,1,IA
2020-09-01,IA,0.63,99.37,82.77,37.25,14.65,0.0,2020-09-01,2020-09-07,1,IA
2020-08-25,IA,3.69,96.31,60.88,29.3,6.52,0.0,2020-08-25,2020-08-31,1,IA
2020-08-18,IA,12.24,87.76,45.46,23.43,6.16,0.0,2020-08-18,2020-08-24,1,IA
2020-08-11,IA,20.21,79.79,34.27,18.66,6.16,0.0,2020-08-11,2020-08-17,1,IA
2020-08-04,IA,20.39,79.61,34.27,15.68,6.16,0.0,2020-08-04,2020-08-10,1,IA
2020-07-28,IA,37.16,62.84,32.58,12.82,0.0,0.0,2020-07-28,2020-08-03,1,IA
2020-07-21,IA,45.94,54.06,29.59,7.62,0.0,0.0,2020-07-21,2020-07-27,1,IA
2020-07-14,IA,49.22,50.78,21.45,5.77,0.0,0.0,2020-07-14,2020-07-20,1,IA
2020-07-07,IA,58.17,41.83,7.24,0.0,0.0,0.0,2020-07-07,2020-07-13,1,IA
2020-06-30,IA,80.66,19.34,0.0,0.0,0.0,0.0,2020-06-30,2020-07-06,1,IA
2020-06-23,IA,83.85,16.15,0.0,0.0,0.0,0.0,2020-06-23,2020-06-29,1,IA
2020-06-16,IA,77.61,22.39,0.0,0.0,0.0,0.0,2020-06-16,2020-06-22,1,IA
2020-06-09,IA,89.0,11.0,0.0,0.0,0.0,0.0,2020-06-09,2020-06-15,1,IA
2020-06-02,IA,92.21,7.79,0.0,0.0,0.0,0.0,2020-06-02,2020-06-08,1,IA
2020-05-26,IA,78.31,21.69,0.0,0.0,0.0,0.0,2020-05-26,2020-06-01,1,IA
2020-05-19,IA,74.14,25.86,0.0,0.0,0.0,0.0,2020-05-19,2020-05-25,1,IA
2020-05-12,IA,79.21,20.79,0.0,0.0,0.0,0.0,2020-05-12,2020-05-18,1,IA
2020-05-05,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-05-05,2020-05-11,1,IA
2020-04-28,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-28,2020-05-04,1,IA
2020-04-21,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-21,2020-04-27,1,IA
2020-04-14,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-14,2020-04-20,1,IA
2020-04-07,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-07,2020-04-13,1,IA
2020-03-31,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-31,2020-04-06,1,IA
2020-03-24,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,2020-03-30,1,IA
2020-03-17,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,2020-03-23,1,IA
2020-03-10,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-10,2020-03-16,1,IA
2020-03-03,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-03,2020-03-09,1,IA
2020-02-25,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-25,2020-03-02,1,IA
2020-02-18,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-18,2020-02-24,1,IA
2020-02-11,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-11,2020-02-17,1,IA
2020-02-04,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-04,2020-02-10,1,IA
2020-01-28,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-28,2020-02-03,1,IA
2020-01-21,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-21,2020-01-27,1,IA
2020-01-14,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-14,2020-01-20,1,IA
2020-01-07,IA,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-07,2020-01-13,1,IA
2019-12-31,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-31,2020-01-06,1,IA
2019-12-24,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-24,2019-12-30,1,IA
2019-12-17,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-17,2019-12-23,1,IA
2019-12-10,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-10,2019-12-16,1,IA
2019-12-03,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-03,2019-12-09,1,IA
2019-11-26,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-26,2019-12-02,1,IA
2019-11-19,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-19,2019-11-25,1,IA
2019-11-12,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-12,2019-11-18,1,IA
2019-11-05,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-05,2019-11-11,1,IA
2019-10-29,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-29,2019-11-04,1,IA
2019-10-22,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-22,2019-10-28,1,IA
2019-10-15,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-15,2019-10-21,1,IA
2019-10-08,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-08,2019-10-14,1,IA
2019-10-01,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-01,2019-10-07,1,IA
2019-09-24,IA,93.53,6.47,0.0,0.0,0.0,0.0,2019-09-24,2019-09-30,1,IA
2019-09-17,IA,72.68,27.32,4.33,0.0,0.0,0.0,2019-09-17,2019-09-23,1,IA
2019-09-10,IA,55.35,44.65,9.68,0.0,0.0,0.0,2019-09-10,2019-09-16,1,IA
2019-09-03,IA,46.72,53.28,11.89,0.0,0.0,0.0,2019-09-03,2019-09-09,1,IA
2019-08-27,IA,50.25,49.75,6.89,0.0,0.0,0.0,2019-08-27,2019-09-02,1,IA
2019-08-20,IA,59.15,40.85,6.29,0.0,0.0,0.0,2019-08-20,2019-08-26,1,IA
2019-08-13,IA,47.4,52.6,9.5,0.0,0.0,0.0,2019-08-13,2019-08-19,1,IA
2019-08-06,IA,63.61,36.39,0.0,0.0,0.0,0.0,2019-08-06,2019-08-12,1,IA
2019-07-30,IA,76.52,23.48,0.0,0.0,0.0,0.0,2019-07-30,2019-08-05,1,IA
2019-07-23,IA,88.77,11.23,0.0,0.0,0.0,0.0,2019-07-23,2019-07-29,1,IA
2019-07-16,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-07-16,2019-07-22,1,IA
2019-07-09,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-07-09,2019-07-15,1,IA
2019-07-02,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-07-02,2019-07-08,1,IA
2019-06-25,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-06-25,2019-07-01,1,IA
2019-06-18,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-06-18,2019-06-24,1,IA
2019-06-11,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-06-11,2019-06-17,1,IA
2019-06-04,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-06-04,2019-06-10,1,IA
2019-05-28,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-05-28,2019-06-03,1,IA
2019-05-21,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-05-21,2019-05-27,1,IA
2019-05-14,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-05-14,2019-05-20,1,IA
2019-05-07,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-05-07,2019-05-13,1,IA
2019-04-30,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-30,2019-05-06,1,IA
2019-04-23,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-23,2019-04-29,1,IA
2019-04-16,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,2019-04-22,1,IA
2019-04-09,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-09,2019-04-15,1,IA
2019-04-02,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-02,2019-04-08,1,IA
2019-03-26,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-03-26,2019-04-01,1,IA
2019-03-19,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-03-19,2019-03-25,1,IA
2019-03-12,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-03-12,2019-03-18,1,IA
2019-03-05,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-03-05,2019-03-11,1,IA
2019-02-26,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-02-26,2019-03-04,1,IA
2019-02-19,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-02-19,2019-02-25,1,IA
2019-02-12,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-02-12,2019-02-18,1,IA
2019-02-05,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-02-05,2019-02-11,1,IA
2019-01-29,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-01-29,2019-02-04,1,IA
2019-01-22,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-01-22,2019-01-28,1,IA
2019-01-15,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-01-15,2019-01-21,1,IA
2019-01-08,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-01-08,2019-01-14,1,IA
2019-01-01,IA,100.0,0.0,0.0,0.0,0.0,0.0,2019-01-01,2019-01-07,1,IA
2018-12-25,IA,100.0,0.0,0.0,0.0,0.0,0.0,2018-12-25,2018-12-31,1,IA
2018-12-18,IA,100.0,0.0,0.0,0.0,0.0,0.0,2018-12-18,2018-12-24,1,IA
2018-12-11,IA,100.0,0.0,0.0,0.0,0.0,0.0,2018-12-11,2018-12-17,1,IA
2018-12-04,IA,100.0,0.0,0.0,0.0,0.0,0.0,2018-12-04,2018-12-10,1,IA
2018-11-27,IA,100.0,0.0,0.0,0.0,0.0,0.0,2018-11-27,2018-12-03,1,IA
2018-11-20,IA,100.0,0.0,0.0,0.0,0.0,0.0,2018-11-20,2018-11-26,1,IA
2018-11-13,IA,100.0,0.0,0.0,0.0,0.0,0.0,2018-11-13,2018-11-19,1,IA
2018-11-06,IA,100.0,0.0,0.0,0.0,0.0,0.0,2018-11-06,2018-11-12,1,IA
2018-10-30,IA,98.53,1.47,0.0,0.0,0.0,0.0,2018-10-30,2018-11-05,1,IA
2018-10-23,IA,98.53,1.47,0.0,0.0,0.0,0.0,2018-10-23,2018-10-29,1,IA
2018-10-16,IA,98.53,1.47,0.0,0.0,0.0,0.0,2018-10-16,2018-10-22,1,IA
2018-10-09,IA,97.73,2.27,0.84,0.0,0.0,0.0,2018-10-09,2018-10-15,1,IA
2018-10-02,IA,93.64,6.36,2.15,0.84,0.0,0.0,2018-10-02,2018-10-08,1,IA
2018-09-25,IA,93.64,6.36,2.15,0.84,0.0,0.0,2018-09-25,2018-10-01,1,IA
2018-09-18,IA,93.64,6.36,2.15,0.84,0.0,0.0,2018-09-18,2018-09-24,1,IA
2018-09-11,IA,93.59,6.41,2.15,0.86,0.0,0.0,2018-09-11,2018-09-17,1,IA
2018-09-04,IA,81.33,18.67,6.41,3.5,0.86,0.0,2018-09-04,2018-09-10,1,IA
2018-08-28,IA,69.75,30.25,18.88,9.64,2.16,0.0,2018-08-28,2018-09-03,1,IA
2018-08-21,IA,69.48,30.52,18.96,9.65,2.24,0.0,2018-08-21,2018-08-27,1,IA
2018-08-14,IA,64.02,35.98,17.67,4.44,0.84,0.0,2018-08-14,2018-08-20,1,IA
2018-08-07,IA,66.4,33.6,11.56,4.2,0.84,0.0,2018-08-07,2018-08-13,1,IA
2018-07-31,IA,73.88,26.12,11.2,4.2,0.84,0.0,2018-07-31,2018-08-06,1,IA
2018-07-24,IA,76.73,23.27,11.06,3.39,0.84,0.0,2018-07-24,2018-07-30,1,IA
2018-07-17,IA,80.76,19.24,9.32,2.41,0.08,0.0,2018-07-17,2018-07-23,1,IA
2018-07-10,IA,80.13,19.87,9.27,2.41,0.0,0.0,2018-07-10,2018-07-16,1,IA
2018-07-03,IA,81.3,18.7,8.64,2.41,0.0,0.0,2018-07-03,2018-07-09,1,IA
2018-06-26,IA,79.73,20.27,8.64,2.32,0.0,0.0,2018-06-26,2018-07-02,1,IA
2018-06-19,IA,76.11,23.89,9.25,2.32,0.0,0.0,2018-06-19,2018-06-25,1,IA
2018-06-12,IA,74.51,25.49,9.36,2.32,0.0,0.0,2018-06-12,2018-06-18,1,IA
2018-06-05,IA,70.68,29.32,8.97,0.0,0.0,0.0,2018-06-05,2018-06-11,1,IA
2018-05-29,IA,76.57,23.43,8.97,0.0,0.0,0.0,2018-05-29,2018-06-04,1,IA
2018-05-22,IA,76.57,23.43,8.67,0.0,0.0,0.0,2018-05-22,2018-05-28,1,IA
2018-05-15,IA,69.29,30.71,10.85,0.0,0.0,0.0,2018-05-15,2018-05-21,1,IA
2018-05-08,IA,60.54,39.46,12.64,0.0,0.0,0.0,2018-05-08,2018-05-14,1,IA
2018-05-01,IA,58.08,41.92,14.18,0.0,0.0,0.0,2018-05-01,2018-05-07,1,IA
2018-04-24,IA,80.09,19.91,7.45,0.0,0.0,0.0,2018-04-24,2018-04-30,1,IA
2018-04-17,IA,81.98,18.02,7.39,0.0,0.0,0.0,2018-04-17,2018-04-23,1,IA
2018-04-10,IA,81.55,18.45,7.61,0.0,0.0,0.0,2018-04-10,2018-04-16,1,IA
2018-04-03,IA,81.55,18.45,7.61,0.0,0.0,0.0,2018-04-03,2018-04-09,1,IA
2018-03-27,IA,81.55,18.45,7.61,0.0,0.0,0.0,2018-03-27,2018-04-02,1,IA
2018-03-20,IA,78.78,21.22,10.04,0.0,0.0,0.0,2018-03-20,2018-03-26,1,IA
2018-03-13,IA,73.05,26.95,10.04,0.0,0.0,0.0,2018-03-13,2018-03-19,1,IA
2018-03-06,IA,73.05,26.95,10.04,0.0,0.0,0.0,2018-03-06,2018-03-12,1,IA
2018-02-27,IA,73.05,26.95,10.04,0.0,0.0,0.0,2018-02-27,2018-03-05,1,IA
2018-02-20,IA,58.41,41.59,12.24,0.0,0.0,0.0,2018-02-20,2018-02-26,1,IA
2018-02-13,IA,54.79,45.21,15.16,0.0,0.0,0.0,2018-02-13,2018-02-19,1,IA
2018-02-06,IA,46.37,53.63,15.15,0.0,0.0,0.0,2018-02-06,2018-02-12,1,IA
2018-01-30,IA,46.22,53.78,15.23,0.0,0.0,0.0,2018-01-30,2018-02-05,1,IA
2018-01-23,IA,46.22,53.78,15.23,0.0,0.0,0.0,2018-01-23,2018-01-29,1,IA
2018-01-16,IA,25.71,74.29,8.13,0.0,0.0,0.0,2018-01-16,2018-01-22,1,IA
2018-01-09,IA,28.96,71.04,8.13,0.0,0.0,0.0,2018-01-09,2018-01-15,1,IA
2018-01-02,IA,28.96,71.04,8.13,0.0,0.0,0.0,2018-01-02,2018-01-08,1,IA
2017-12-26,IA,28.96,71.04,8.13,0.0,0.0,0.0,2017-12-26,2018-01-01,1,IA
2017-12-19,IA,28.96,71.04,8.13,0.0,0.0,0.0,2017-12-19,2017-12-25,1,IA
2017-12-12,IA,46.91,53.09,7.39,0.0,0.0,0.0,2017-12-12,2017-12-18,1,IA
2017-12-05,IA,61.06,38.94,6.7,0.0,0.0,0.0,2017-12-05,2017-12-11,1,IA
2017-11-28,IA,72.8,27.2,6.7,0.0,0.0,0.0,2017-11-28,2017-12-04,1,IA
2017-11-21,IA,72.8,27.2,6.7,0.0,0.0,0.0,2017-11-21,2017-11-27,1,IA
2017-11-14,IA,72.8,27.2,6.7,0.0,0.0,0.0,2017-11-14,2017-11-20,1,IA
2017-11-07,IA,72.88,27.12,5.96,0.0,0.0,0.0,2017-11-07,2017-11-13,1,IA
2017-10-31,IA,72.88,27.12,5.96,0.0,0.0,0.0,2017-10-31,2017-11-06,1,IA
2017-10-24,IA,72.88,27.12,5.96,0.0,0.0,0.0,2017-10-24,2017-10-30,1,IA
2017-10-17,IA,71.33,28.67,8.69,0.4,0.0,0.0,2017-10-17,2017-10-23,1,IA
2017-10-10,IA,58.8,41.2,23.97,1.98,0.0,0.0,2017-10-10,2017-10-16,1,IA
2017-10-03,IA,43.48,56.52,34.72,8.7,3.2,0.0,2017-10-03,2017-10-09,1,IA
2017-09-26,IA,42.6,57.4,30.12,6.64,2.24,0.0,2017-09-26,2017-10-02,1,IA
2017-09-19,IA,32.24,67.76,36.95,11.11,3.7,0.0,2017-09-19,2017-09-25,1,IA
2017-09-12,IA,29.33,70.67,33.17,10.62,3.34,0.0,2017-09-12,2017-09-18,1,IA
2017-09-05,IA,50.32,49.68,28.15,9.96,2.26,0.0,2017-09-05,2017-09-11,1,IA
2017-08-29,IA,51.85,48.15,27.62,9.55,2.27,0.0,2017-08-29,2017-09-04,1,IA
2017-08-22,IA,44.31,55.69,33.74,10.17,2.27,0.0,2017-08-22,2017-08-28,1,IA
2017-08-15,IA,29.16,70.84,44.63,13.82,2.51,0.0,2017-08-15,2017-08-21,1,IA
2017-08-08,IA,28.53,71.47,40.42,12.49,0.0,0.0,2017-08-08,2017-08-14,1,IA
2017-08-01,IA,33.0,67.0,36.19,7.05,0.0,0.0,2017-08-01,2017-08-07,1,IA
2017-07-25,IA,35.99,64.01,34.74,1.66,0.0,0.0,2017-07-25,2017-07-31,1,IA
2017-07-18,IA,41.63,58.37,22.24,0.0,0.0,0.0,2017-07-18,2017-07-24,1,IA
2017-07-11,IA,52.49,47.51,16.24,0.0,0.0,0.0,2017-07-11,2017-07-17,1,IA
2017-07-04,IA,49.4,50.6,8.9,0.0,0.0,0.0,2017-07-04,2017-07-10,1,IA
2017-06-27,IA,54.96,45.04,1.29,0.0,0.0,0.0,2017-06-27,2017-07-03,1,IA
2017-06-20,IA,57.43,42.57,1.29,0.0,0.0,0.0,2017-06-20,2017-06-26,1,IA
2017-06-13,IA,61.56,38.44,0.34,0.0,0.0,0.0,2017-06-13,2017-06-19,1,IA
2017-06-06,IA,98.66,1.34,0.0,0.0,0.0,0.0,2017-06-06,2017-06-12,1,IA
2017-05-30,IA,100.0,0.0,0.0,0.0,0.0,0.0,2017-05-30,2017-06-05,1,IA
2017-05-23,IA,100.0,0.0,0.0,0.0,0.0,0.0,2017-05-23,2017-05-29,1,IA
2017-05-16,IA,100.0,0.0,0.0,0.0,0.0,0.0,2017-05-16,2017-05-22,1,IA
2017-05-09,IA,100.0,0.0,0.0,0.0,0.0,0.0,2017-05-09,2017-05-15,1,IA
2017-05-02,IA,100.0,0.0,0.0,0.0,0.0,0.0,2017-05-02,2017-05-08,1,IA
2017-04-25,IA,95.36,4.64,0.0,0.0,0.0,0.0,2017-04-25,2017-05-01,1,IA
2017-04-18,IA,95.36,4.64,0.0,0.0,0.0,0.0,2017-04-18,2017-04-24,1,IA
2017-04-11,IA,95.36,4.64,0.0,0.0,0.0,0.0,2017-04-11,2017-04-17,1,IA
2017-04-04,IA,88.35,11.65,0.0,0.0,0.0,0.0,2017-04-04,2017-04-10,1,IA
2017-03-28,IA,82.34,17.66,5.67,0.0,0.0,0.0,2017-03-28,2017-04-03,1,IA
2017-03-21,IA,81.98,18.02,5.67,0.0,0.0,0.0,2017-03-21,2017-03-27,1,IA
2017-03-14,IA,82.34,17.66,5.67,0.0,0.0,0.0,2017-03-14,2017-03-20,1,IA
2017-03-07,IA,82.32,17.68,5.67,0.0,0.0,0.0,2017-03-07,2017-03-13,1,IA
2017-02-28,IA,86.23,13.77,0.0,0.0,0.0,0.0,2017-02-28,2017-03-06,1,IA
2017-02-21,IA,86.23,13.77,0.0,0.0,0.0,0.0,2017-02-21,2017-02-27,1,IA
2017-02-14,IA,88.19,11.81,0.0,0.0,0.0,0.0,2017-02-14,2017-02-20,1,IA
2017-02-07,IA,88.19,11.81,0.0,0.0,0.0,0.0,2017-02-07,2017-02-13,1,IA
2017-01-31,IA,88.19,11.81,0.0,0.0,0.0,0.0,2017-01-31,2017-02-06,1,IA
2017-01-24,IA,87.35,12.65,0.0,0.0,0.0,0.0,2017-01-24,2017-01-30,1,IA
2017-01-17,IA,87.49,12.51,0.0,0.0,0.0,0.0,2017-01-17,2017-01-23,1,IA
2017-01-10,IA,86.11,13.89,0.0,0.0,0.0,0.0,2017-01-10,2017-01-16,1,IA
2017-01-03,IA,86.11,13.89,0.0,0.0,0.0,0.0,2017-01-03,2017-01-09,1,IA
2016-12-27,IA,86.11,13.89,0.0,0.0,0.0,0.0,2016-12-27,2017-01-02,1,IA
2016-12-20,IA,84.35,15.65,0.0,0.0,0.0,0.0,2016-12-20,2016-12-26,1,IA
2016-12-13,IA,85.34,14.66,0.0,0.0,0.0,0.0,2016-12-13,2016-12-19,1,IA
2016-12-06,IA,85.34,14.66,0.0,0.0,0.0,0.0,2016-12-06,2016-12-12,1,IA
2016-11-29,IA,85.34,14.66,0.0,0.0,0.0,0.0,2016-11-29,2016-12-05,1,IA
2016-11-22,IA,85.34,14.66,0.0,0.0,0.0,0.0,2016-11-22,2016-11-28,1,IA
2016-11-15,IA,85.34,14.66,0.0,0.0,0.0,0.0,2016-11-15,2016-11-21,1,IA
2016-11-08,IA,93.22,6.78,0.0,0.0,0.0,0.0,2016-11-08,2016-11-14,1,IA
2016-11-01,IA,93.22,6.78,0.0,0.0,0.0,0.0,2016-11-01,2016-11-07,1,IA
2016-10-25,IA,95.06,4.94,0.0,0.0,0.0,0.0,2016-10-25,2016-10-31,1,IA
2016-10-18,IA,95.06,4.94,0.0,0.0,0.0,0.0,2016-10-18,2016-10-24,1,IA
2016-10-11,IA,95.07,4.93,0.0,0.0,0.0,0.0,2016-10-11,2016-10-17,1,IA
2016-10-04,IA,95.07,4.93,0.0,0.0,0.0,0.0,2016-10-04,2016-10-10,1,IA
2016-09-27,IA,95.07,4.93,0.0,0.0,0.0,0.0,2016-09-27,2016-10-03,1,IA
2016-09-20,IA,96.78,3.22,0.0,0.0,0.0,0.0,2016-09-20,2016-09-26,1,IA
2016-09-13,IA,98.85,1.15,0.0,0.0,0.0,0.0,2016-09-13,2016-09-19,1,IA
2016-09-06,IA,98.85,1.15,0.0,0.0,0.0,0.0,2016-09-06,2016-09-12,1,IA
2016-08-30,IA,94.04,5.96,0.0,0.0,0.0,0.0,2016-08-30,2016-09-05,1,IA
2016-08-23,IA,87.83,12.17,1.12,0.0,0.0,0.0,2016-08-23,2016-08-29,1,IA
2016-08-16,IA,85.8,14.2,1.12,0.0,0.0,0.0,2016-08-16,2016-08-22,1,IA
2016-08-09,IA,69.29,30.71,2.52,0.0,0.0,0.0,2016-08-09,2016-08-15,1,IA
2016-08-02,IA,70.99,29.01,2.71,0.0,0.0,0.0,2016-08-02,2016-08-08,1,IA
2016-07-26,IA,69.32,30.68,3.59,0.0,0.0,0.0,2016-07-26,2016-08-01,1,IA
2016-07-19,IA,58.95,41.05,6.8,0.0,0.0,0.0,2016-07-19,2016-07-25,1,IA
2016-07-12,IA,55.54,44.46,17.58,0.0,0.0,0.0,2016-07-12,2016-07-18,1,IA
2016-07-05,IA,52.87,47.13,17.85,0.0,0.0,0.0,2016-07-05,2016-07-11,1,IA
2016-06-28,IA,48.34,51.66,16.45,0.0,0.0,0.0,2016-06-28,2016-07-04,1,IA
2016-06-21,IA,55.8,44.2,11.69,0.0,0.0,0.0,2016-06-21,2016-06-27,1,IA
2016-06-14,IA,73.14,26.86,0.0,0.0,0.0,0.0,2016-06-14,2016-06-20,1,IA
2016-06-07,IA,85.61,14.39,0.0,0.0,0.0,0.0,2016-06-07,2016-06-13,1,IA
2016-05-31,IA,88.84,11.16,0.0,0.0,0.0,0.0,2016-05-31,2016-06-06,1,IA
2016-05-24,IA,100.0,0.0,0.0,0.0,0.0,0.0,2016-05-24,2016-05-30,1,IA
2016-05-17,IA,100.0,0.0,0.0,0.0,0.0,0.0,2016-05-17,2016-05-23,1,IA
