commodity_desc,statisticcat_desc,unit_desc,short_desc,agg_level_desc,state_alpha,state_name,year,freq_desc,reference_period_desc,Value,value_num,load_time
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2025,POINT IN TIME,FIRST OF MAR,"69,000,000",69000000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2025,POINT IN TIME,FIRST OF JUN,"30,000,000",30000000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2025,POINT IN TIME,FIRST OF SEP,"8,300,000",8300000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2025,POINT IN TIME,FIRST OF DEC,"115,000,000",115000000.0,2026-03-31 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2024,POINT IN TIME,FIRST OF MAR,"68,000,000",68000000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2024,POINT IN TIME,FIRST OF JUN,"30,000,000",30000000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2024,POINT IN TIME,FIRST OF SEP,"13,000,000",13000000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2024,POINT IN TIME,FIRST OF DEC,"120,000,000",120000000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2023,POINT IN TIME,FIRST OF MAR,"71,000,000",71000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2023,POINT IN TIME,FIRST OF JUN,"33,000,000",33000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2023,POINT IN TIME,FIRST OF SEP,"9,900,000",9900000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2023,POINT IN TIME,FIRST OF DEC,"110,000,000",110000000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2022,POINT IN TIME,FIRST OF MAR,"46,000,000",46000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2022,POINT IN TIME,FIRST OF JUN,"22,000,000",22000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2022,POINT IN TIME,FIRST OF SEP,"3,700,000",3700000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2022,POINT IN TIME,FIRST OF DEC,"130,000,000",130000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2021,POINT IN TIME,FIRST OF MAR,"49,000,000",49000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2021,POINT IN TIME,FIRST OF JUN,"12,000,000",12000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2021,POINT IN TIME,FIRST OF SEP,"7,600,000",7600000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2021,POINT IN TIME,FIRST OF DEC,"100,000,000",100000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2020,POINT IN TIME,FIRST OF MAR,"71,000,000",71000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2020,POINT IN TIME,FIRST OF JUN,"47,000,000",47000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2020,POINT IN TIME,FIRST OF SEP,"12,000,000",12000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2020,POINT IN TIME,FIRST OF DEC,"92,000,000",92000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2019,POINT IN TIME,FIRST OF MAR,"76,000,000",76000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2019,POINT IN TIME,FIRST OF JUN,"45,000,000",45000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2019,POINT IN TIME,FIRST OF SEP,"22,000,000",22000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2019,POINT IN TIME,FIRST OF DEC,"115,000,000",115000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2018,POINT IN TIME,FIRST OF MAR,"57,000,000",57000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2018,POINT IN TIME,FIRST OF JUN,"22,000,000",22000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2018,POINT IN TIME,FIRST OF SEP,"8,200,000",8200000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2018,POINT IN TIME,FIRST OF DEC,"120,000,000",120000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2017,POINT IN TIME,FIRST OF MAR,"43,000,000",43000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2017,POINT IN TIME,FIRST OF JUN,"24,500,000",24500000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2017,POINT IN TIME,FIRST OF SEP,"6,500,000",6500000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2017,POINT IN TIME,FIRST OF DEC,"135,000,000",135000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2016,POINT IN TIME,FIRST OF MAR,"41,000,000",41000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2016,POINT IN TIME,FIRST OF JUN,"9,700,000",9700000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2016,POINT IN TIME,FIRST OF SEP,"3,700,000",3700000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2016,POINT IN TIME,FIRST OF DEC,"90,000,000",90000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2015,POINT IN TIME,FIRST OF MAR,"42,000,000",42000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2015,POINT IN TIME,FIRST OF JUN,"16,500,000",16500000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2015,POINT IN TIME,FIRST OF SEP,"5,700,000",5700000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,MO,MISSOURI,2015,POINT IN TIME,FIRST OF DEC,"81,000,000",81000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2026,POINT IN TIME,FIRST OF MAR,"48,000,000",48000000.0,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2026,POINT IN TIME,FIRST OF JUN,"18,000,000",18000000.0,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2025,POINT IN TIME,FIRST OF MAR,"39,500,000",39500000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2025,POINT IN TIME,FIRST OF JUN,"23,000,000",23000000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2025,POINT IN TIME,FIRST OF SEP,"2,000,000",2000000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2025,POINT IN TIME,FIRST OF DEC,"83,000,000",83000000.0,2026-03-31 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2024,POINT IN TIME,FIRST OF MAR,"41,000,000",41000000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2024,POINT IN TIME,FIRST OF JUN,"18,500,000",18500000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2024,POINT IN TIME,FIRST OF SEP,"6,700,000",6700000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2024,POINT IN TIME,FIRST OF DEC,"68,000,000",68000000.0,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2023,POINT IN TIME,FIRST OF MAR,"29,000,000",29000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2023,POINT IN TIME,FIRST OF JUN,"18,500,000",18500000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2023,POINT IN TIME,FIRST OF SEP,"5,600,000",5600000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2023,POINT IN TIME,FIRST OF DEC,"87,000,000",87000000.0,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2022,POINT IN TIME,FIRST OF MAR,"34,000,000",34000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2022,POINT IN TIME,FIRST OF JUN,"22,000,000",22000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2022,POINT IN TIME,FIRST OF SEP,"3,500,000",3500000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2022,POINT IN TIME,FIRST OF DEC,"53,000,000",53000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2021,POINT IN TIME,FIRST OF MAR,"23,000,000",23000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2021,POINT IN TIME,FIRST OF JUN,"13,000,000",13000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2021,POINT IN TIME,FIRST OF SEP,"8,400,000",8400000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2021,POINT IN TIME,FIRST OF DEC,"67,000,000",67000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2020,POINT IN TIME,FIRST OF MAR,"56,000,000",56000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2020,POINT IN TIME,FIRST OF JUN,"36,500,000",36500000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2020,POINT IN TIME,FIRST OF SEP,"14,500,000",14500000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2020,POINT IN TIME,FIRST OF DEC,"61,000,000",61000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2019,POINT IN TIME,FIRST OF MAR,"80,000,000",80000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2019,POINT IN TIME,FIRST OF JUN,"35,500,000",35500000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2019,POINT IN TIME,FIRST OF SEP,"10,500,000",10500000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2019,POINT IN TIME,FIRST OF DEC,"88,000,000",88000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2018,POINT IN TIME,FIRST OF MAR,"51,000,000",51000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2018,POINT IN TIME,FIRST OF JUN,"23,500,000",23500000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2018,POINT IN TIME,FIRST OF SEP,"5,500,000",5500000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2018,POINT IN TIME,FIRST OF DEC,"120,000,000",120000000.0,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2017,POINT IN TIME,FIRST OF MAR,"45,000,000",45000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2017,POINT IN TIME,FIRST OF JUN,"19,000,000",19000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2017,POINT IN TIME,FIRST OF SEP,"5,000,000",5000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2017,POINT IN TIME,FIRST OF DEC,"97,000,000",97000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2016,POINT IN TIME,FIRST OF MAR,"41,000,000",41000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2016,POINT IN TIME,FIRST OF JUN,"23,000,000",23000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2016,POINT IN TIME,FIRST OF SEP,"2,150,000",2150000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2016,POINT IN TIME,FIRST OF DEC,"84,000,000",84000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2015,POINT IN TIME,FIRST OF MAR,"32,000,000",32000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2015,POINT IN TIME,FIRST OF JUN,"15,000,000",15000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2015,POINT IN TIME,FIRST OF SEP,"2,650,000",2650000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NE,NEBRASKA,2015,POINT IN TIME,FIRST OF DEC,"70,000,000",70000000.0,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2026,POINT IN TIME,FIRST OF MAR, (D),,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2026,POINT IN TIME,FIRST OF JUN, (D),,2026-06-30 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2025,POINT IN TIME,FIRST OF MAR, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2025,POINT IN TIME,FIRST OF JUN, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2025,POINT IN TIME,FIRST OF SEP, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2025,POINT IN TIME,FIRST OF DEC, (D),,2026-03-31 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2024,POINT IN TIME,FIRST OF MAR, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2024,POINT IN TIME,FIRST OF JUN, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2024,POINT IN TIME,FIRST OF SEP, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2024,POINT IN TIME,FIRST OF DEC, (D),,2026-01-12 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2023,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2023,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2023,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2023,POINT IN TIME,FIRST OF DEC, (D),,2025-01-10 12:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2022,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2022,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2022,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2022,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2021,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2021,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2021,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2021,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2020,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2020,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2020,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2020,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2019,POINT IN TIME,FIRST OF MAR, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2019,POINT IN TIME,FIRST OF JUN, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2019,POINT IN TIME,FIRST OF SEP, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2019,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2018,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2018,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2018,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2018,POINT IN TIME,FIRST OF DEC, (D),,2024-01-09 15:00:00
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2017,POINT IN TIME,FIRST OF MAR, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2017,POINT IN TIME,FIRST OF JUN, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2017,POINT IN TIME,FIRST OF SEP, (D),,2019-02-06 15:00:06
SOYBEANS,STOCKS,BU,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",STATE,NJ,NEW JERSEY,2017,POINT IN TIME,FIRST OF DEC, (D),,2019-02-06 15:00:06
