commodity,year,stock_date,stock_month,reference_period_desc,agg_level,state_alpha,state_name,stocks_bu,stocks_mbu,on_farm_stocks_bu,on_farm_stocks_mbu,off_farm_stocks_bu,off_farm_stocks_mbu,on_farm_share_pct,off_farm_share_pct,load_time
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,AZ,ARIZONA,,,,,1772000.0,1.772,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,AZ,ARIZONA,,,,,3173000.0,3.173,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,AZ,ARIZONA,,,,,3528000.0,3.528,,,2026-03-31 12:00:00
CORN,2026,2026-06-01,6,FIRST OF JUN,STATE,AZ,ARIZONA,,,,,2788000.0,2.788,,,2026-06-30 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,9402000.0,9.402,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,4814000.0,4.814,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,5583000.0,5.583,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,10977000.0,10.977,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,6643000.0,6.643,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,7461000.0,7.461,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,3321000.0,3.321,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,11070000.0,11.07,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,6418000.0,6.418,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,6334000.0,6.334,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,5545000.0,5.545,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,9900000.0,9.9,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,7305000.0,7.305,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,6771000.0,6.771,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,4595000.0,4.595,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,8050000.0,8.05,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,7973000.0,7.973,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,5256000.0,5.256,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,4050000.0,4.05,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,8722000.0,8.722,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,8038000.0,8.038,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,5734000.0,5.734,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,5454000.0,5.454,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,7112000.0,7.112,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,7073000.0,7.073,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,7343000.0,7.343,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,6793000.0,6.793,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,6778000.0,6.778,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,8865000.0,8.865,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,7864000.0,7.864,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,7964000.0,7.964,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,7699000.0,7.699,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,7130000.0,7.13,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,5833000.0,5.833,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,3654000.0,3.654,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,6171000.0,6.171,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,6319000.0,6.319,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,5133000.0,5.133,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,2306000.0,2.306,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,4962000.0,4.962,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,3116000.0,3.116,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,6279000.0,6.279,,,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,CA,CALIFORNIA,,,,,2857000.0,2.857,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,CA,CALIFORNIA,,,,,7550000.0,7.55,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,CA,CALIFORNIA,,,,,8177000.0,8.177,,,2026-06-30 12:00:00
CORN,2026,2026-06-01,6,FIRST OF JUN,STATE,CA,CALIFORNIA,,,,,6439000.0,6.439,,,2026-06-30 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,63342000.0,63.342,36000000.0,36.0,27342000.0,27.342,56.834327934072185,43.165672065927815,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,29731000.0,29.731,14000000.0,14.0,15731000.0,15.731,47.08889711075981,52.91110288924018,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,11150000.0,11.15,3500000.0,3.5,7650000.0,7.65,31.39013452914798,68.60986547085201,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,90312000.0,90.312,49000000.0,49.0,41312000.0,41.312,54.25635574453007,45.743644255469924,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,62000000.0,62.0,33000000.0,33.0,29000000.0,29.0,53.2258064516129,46.774193548387096,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,41674000.0,41.674,22000000.0,22.0,19674000.0,19.674,52.79070883524499,47.209291164755,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,22128000.0,22.128,13000000.0,13.0,9128000.0,9.128,58.74909616775127,41.25090383224874,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,106945000.0,106.945,62000000.0,62.0,44945000.0,44.945,57.97372481181916,42.02627518818085,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,68964000.0,68.964,39000000.0,39.0,29964000.0,29.964,56.5512441273708,43.4487558726292,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,29783000.0,29.783,15000000.0,15.0,14783000.0,14.783,50.364301782896284,49.635698217103716,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,10610000.0,10.61,3500000.0,3.5,7110000.0,7.11,32.98774740810556,67.01225259189445,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,119696000.0,119.696,69000000.0,69.0,50696000.0,50.696,57.6460366261195,42.3539633738805,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,80408000.0,80.408,41000000.0,41.0,39408000.0,39.408,50.98995124863197,49.010048751368025,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,40445000.0,40.445,19000000.0,19.0,21445000.0,21.445,46.9773766843862,53.02262331561379,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,13021000.0,13.021,4000000.0,4.0,9021000.0,9.021,30.7196067890331,69.2803932109669,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,113571000.0,113.571,67000000.0,67.0,46571000.0,46.571,58.99393331044016,41.00606668955983,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,75852000.0,75.852,41000000.0,41.0,34852000.0,34.852,54.05262880345937,45.94737119654063,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,37092000.0,37.092,17000000.0,17.0,20092000.0,20.092,45.8319853337647,54.16801466623531,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,13795000.0,13.795,4000000.0,4.0,9795000.0,9.795,28.99601304820587,71.00398695179413,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,102052000.0,102.052,59000000.0,59.0,43052000.0,43.052,57.81366362246697,42.18633637753302,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,72954000.0,72.954,38000000.0,38.0,34954000.0,34.954,52.08761685445624,47.91238314554377,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,48619000.0,48.619,28000000.0,28.0,20619000.0,20.619,57.59065385960221,42.40934614039779,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,15688000.0,15.688,5700000.0,5.7,9988000.0,9.988,36.333503314635394,63.666496685364606,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,94717000.0,94.717,58000000.0,58.0,36717000.0,36.717,61.23504756273953,38.76495243726047,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,58841000.0,58.841,35000000.0,35.0,23841000.0,23.841,59.48233374687718,40.517666253122826,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,33269000.0,33.269,17000000.0,17.0,16269000.0,16.269,51.0986203372509,48.90137966274911,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,9660000.0,9.66,3600000.0,3.6,6060000.0,6.06,37.267080745341616,62.732919254658384,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,103444000.0,103.444,63000000.0,63.0,40444000.0,40.444,60.902517304048565,39.097482695951435,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,58460000.0,58.46,30000000.0,30.0,28460000.0,28.46,51.31713992473485,48.68286007526514,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,33184000.0,33.184,16000000.0,16.0,17184000.0,17.184,48.216007714561236,51.78399228543877,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,10763000.0,10.763,3100000.0,3.1,7663000.0,7.663,28.802378519000282,71.19762148099973,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,83936000.0,83.936,56000000.0,56.0,27936000.0,27.936,66.71749904689287,33.282500953107125,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,50311000.0,50.311,31000000.0,31.0,19311000.0,19.311,61.61674385323289,38.38325614676711,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,25323000.0,25.323,15000000.0,15.0,10323000.0,10.323,59.234687833195125,40.76531216680488,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,9919000.0,9.919,4500000.0,4.5,5419000.0,5.419,45.367476560137106,54.63252343986288,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,91719000.0,91.719,49000000.0,49.0,42719000.0,42.719,53.42404518147822,46.575954818521794,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,58854000.0,58.854,32000000.0,32.0,26854000.0,26.854,54.37183538926836,45.628164610731645,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,32548000.0,32.548,20000000.0,20.0,12548000.0,12.548,61.44770800049157,38.55229199950841,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,10917000.0,10.917,3600000.0,3.6,7317000.0,7.317,32.97609233305853,67.02390766694147,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,90365000.0,90.365,60000000.0,60.0,30365000.0,30.365,66.39738836939081,33.602611630609196,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,50456000.0,50.456,33000000.0,33.0,17456000.0,17.456,65.40351989852545,34.59648010147455,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,34154000.0,34.154,20000000.0,20.0,14154000.0,14.154,58.55829478245593,41.44170521754406,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,CO,COLORADO,11222000.0,11.222,4100000.0,4.1,7122000.0,7.122,36.535376938157185,63.46462306184281,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,CO,COLORADO,115732000.0,115.732,75000000.0,75.0,40732000.0,40.732,64.80489406559984,35.19510593440017,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,CO,COLORADO,74988000.0,74.988,43000000.0,43.0,31988000.0,31.988,57.342508134634876,42.657491865365124,2026-06-30 12:00:00
CORN,2026,2026-06-01,6,FIRST OF JUN,STATE,CO,COLORADO,47463000.0,47.463,24000000.0,24.0,23463000.0,23.463,50.56570381138993,49.43429618861008,2026-06-30 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,12209000.0,12.209,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,9533000.0,9.533,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,,,3794000.0,3.794,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,13653000.0,13.653,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,9752000.0,9.752,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,6387000.0,6.387,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,,,3796000.0,3.796,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,11431000.0,11.431,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,10005000.0,10.005,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,6776000.0,6.776,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,12890000.0,12.89,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,9448000.0,9.448,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,8462000.0,8.462,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,13052000.0,13.052,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,10253000.0,10.253,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,7591000.0,7.591,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,,,3850000.0,3.85,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,13413000.0,13.413,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,11639000.0,11.639,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,6004000.0,6.004,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,,,4010000.0,4.01,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,13091000.0,13.091,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,10584000.0,10.584,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,15383000.0,15.383,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,11473000.0,11.473,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,10192000.0,10.192,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,,,5140000.0,5.14,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,15171000.0,15.171,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,11424000.0,11.424,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,7450000.0,7.45,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,,,1385000.0,1.385,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,14149000.0,14.149,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,11463000.0,11.463,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,7189000.0,7.189,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,DE,DELAWARE,,,,,3128000.0,3.128,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,8537000.0,8.537,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,8481000.0,8.481,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,5352000.0,5.352,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,DE,DELAWARE,,,,,10022000.0,10.022,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,DE,DELAWARE,,,,,3812000.0,3.812,,,2026-06-30 12:00:00
CORN,2026,2026-06-01,6,FIRST OF JUN,STATE,DE,DELAWARE,,,,,5903000.0,5.903,,,2026-06-30 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,1038000.0,1.038,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,,,705000.0,0.705,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,,,831000.0,0.831,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,684000.0,0.684,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,,,566000.0,0.566,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,,,858000.0,0.858,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,651000.0,0.651,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,,,448000.0,0.448,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,,,74000.0,0.074,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,,,1000000.0,1.0,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,928000.0,0.928,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,,,672000.0,0.672,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,,,1100000.0,1.1,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,573000.0,0.573,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,,,1174000.0,1.174,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,1050000.0,1.05,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,,,726000.0,0.726,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,,,969000.0,0.969,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,595000.0,0.595,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,,,663000.0,0.663,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,,,67000.0,0.067,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,848000.0,0.848,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,,,354000.0,0.354,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,,,553000.0,0.553,,,2024-01-09 15:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,1009000.0,1.009,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,,,971000.0,0.971,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,FL,FLORIDA,,,,,610000.0,0.61,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,,,1234000.0,1.234,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,692000.0,0.692,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,FL,FLORIDA,,,,,883000.0,0.883,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,FL,FLORIDA,,,,,613000.0,0.613,,,2026-06-30 12:00:00
CORN,2026,2026-06-01,6,FIRST OF JUN,STATE,FL,FLORIDA,,,,,401000.0,0.401,,,2026-06-30 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,,,8876000.0,8.876,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,,,7503000.0,7.503,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,,,4169000.0,4.169,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,,,14626000.0,14.626,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,,,11772000.0,11.772,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,,,10269000.0,10.269,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,,,4325000.0,4.325,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,GA,GEORGIA,,,,,15403000.0,15.403,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,GA,GEORGIA,,,,,13066000.0,13.066,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,GA,GEORGIA,,,,,8793000.0,8.793,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,GA,GEORGIA,,,,,4545000.0,4.545,,,2019-02-06 15:00:06
